SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,MonthlyIncome_NA,NumberOfDependents_NA,TotalPastDueEvents,HasDependents,HasRealEstateLoan,HighRevolvingUtilization,DebtRatioAboveOne,IncomePerDependent,ApproxMonthlyDebt,LogMonthlyIncome
0,0.019999512,70,0,296.0,0.0,14,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.069919213,48,0,0.466588902,6000.0,7,0,2,0,2.0,0,0,0,1,1,0,0,2000.0,2799.533412,8.699681400989514
0,0.821671331,58,1,0.346432265,2900.0,6,0,1,2,0.0,0,0,3,0,1,0,0,2900.0,1004.6535685,7.972810784121404
0,0.583927009,54,0,0.283436909,3700.0,9,0,1,0,0.0,0,0,0,0,1,0,0,3700.0,1048.7165633,8.216358332386156
0,0.277651186,57,0,0.380055106,11250.0,7,0,1,0,0.0,0,0,0,0,1,0,0,11250.0,4275.6199425,9.328212292571072
0,0.070112688,28,0,54.0,0.0,1,0,0,0,0.0,1,1,0,0,0,0,1,0.0,0.0,0.0
0,0.009781462,37,0,0.341225993,3800.0,4,0,2,0,0.0,0,0,0,0,1,0,0,3800.0,1296.6587734,8.24301946898925
0,0.001688686,78,0,1.0,34.75301041147603,6,0,0,0,0.0,1,0,0,0,0,0,0,34.75301041147603,34.75301041147603,3.5766344729087947
0,0.9999999,36,0,0.024189647,6200.0,1,0,0,0,2.0,0,0,0,1,0,0,0,2066.6666666666665,149.9758114,8.732465848349879
0,0.141981069,65,0,0.198278256,3600.0,9,0,0,0,0.0,0,0,0,0,0,0,0,3600.0,713.8017216000001,8.188966863648876
0,0.535282157,46,0,0.386894301,7965.0,6,0,2,0,2.0,0,0,0,1,1,0,0,2655.0,3081.613107465,8.982937763741589
0,0.453494425,50,0,2837.0,0.0,8,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.922046868,60,1,1.426985008,1800.0,12,2,1,1,0.0,0,0,4,0,1,0,1,1800.0,2568.5730144,7.496097345175956
0,0.045876807,62,0,0.251237204,14750.0,8,0,2,0,0.0,0,0,0,0,1,0,0,14750.0,3705.748759,9.599066156080047
0,0.19562072,53,0,0.453401578,4688.0,7,0,1,0,0.0,0,0,0,0,1,0,0,4688.0,2125.5465976640003,8.452974619089586
0,0.02789721,28,0,1.215513794,2500.0,5,0,2,1,0.0,0,0,1,0,1,0,1,2500.0,3038.784485,7.824445930877619
1,1.635910224,23,1,19.0,5.167606260366669,1,0,0,0,0.0,1,0,1,0,0,1,1,5.167606260366669,98.1845189469667,1.8193107983555128
1,0.162722501,45,0,0.06245193,6500.0,4,1,0,0,2.0,0,0,1,1,0,0,0,2166.6666666666665,405.937545,8.77971129020447
1,0.9999999,60,1,2711.0,0.0,6,2,2,2,0.0,1,0,5,0,1,0,1,0.0,0.0,0.0
0,0.011184063,67,0,1162.0,0.0,9,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.011647255,46,0,0.204814052,9222.0,10,0,0,0,1.0,0,0,0,1,0,0,0,4611.0,1888.795187544,9.12945564323572
0,0.366363364,44,0,1673.0,0.0,6,0,1,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.0,62,0,1131.0,0.0,10,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.018166618,70,0,16.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.13297578,64,0,0.299492386,6500.0,35,0,2,0,0.0,0,0,0,0,1,0,0,6500.0,1946.700509,8.77971129020447
0,0.345382731,46,0,1854.0,0.0,3,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.378476972,51,1,0.197512543,14150.0,7,0,1,0,1.0,0,0,1,1,1,0,0,7075.0,2794.80248345,9.557540571952371
1,0.980013324,49,0,0.077279753,5175.0,3,2,0,1,1.0,0,0,3,1,0,0,0,2587.5,399.922721775,8.551787836180736
0,0.003950191,52,0,0.453218745,12333.0,12,0,2,0,3.0,0,0,0,1,1,0,0,3083.25,5589.546782085,9.42011495555144
1,0.269296783,40,1,0.428433269,11373.0,17,0,3,0,2.0,0,0,1,1,1,0,0,3791.0,4872.571568337,9.339085327866744
0,0.904327654,55,1,2160.0,0.0,17,0,0,0,2.0,0,0,1,1,0,0,1,0.0,0.0,0.0
0,0.9999999,28,0,379.0,0.0,1,1,0,0,0.0,0,0,1,0,0,0,1,0.0,0.0,0.0
0,0.054405392,36,0,2266.0,0.0,5,0,1,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.301156486,61,0,0.401554404,7333.0,13,0,2,0,0.0,0,0,0,0,1,0,0,7333.0,2944.598444532,8.900276348631271
0,0.0,40,0,0.424048875,3600.0,5,0,2,0,0.0,0,0,0,0,1,0,0,3600.0,1526.57595,8.188966863648876
0,0.545852613,40,0,1189.0,0.0,8,0,1,0,2.0,0,0,0,1,1,0,1,0.0,0.0,0.0
0,0.18866681,71,0,0.07118861,6250.0,9,0,0,0,0.0,0,0,0,0,0,0,0,6250.0,444.9288125,8.740496729931813
0,0.75993614,47,0,0.297061673,3096.0,5,0,0,0,0.0,0,0,0,0,0,0,0,3096.0,919.702939608,8.038189179973203
0,0.174660195,71,0,0.174042687,6371.0,12,0,1,0,0.0,0,0,0,0,1,0,0,6371.0,1108.825958877,8.759668671029939
0,0.008052724,63,0,0.189315303,10500.0,32,0,1,0,1.0,0,0,0,1,1,0,0,5250.0,1987.8106815,9.259225769705994
0,0.825025543,60,0,1137.0,0.0,3,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,1.485049834,37,1,510.0,0.0,2,1,0,0,0.0,1,0,2,0,0,1,1,0.0,0.0,0.0
0,0.481799842,48,0,0.364756415,8846.0,7,1,1,0,2.0,0,0,1,1,1,0,0,2948.6666666666665,3226.63524709,9.087833697483386
0,0.0,69,0,0.366074538,5741.0,7,0,1,0,0.0,0,0,0,0,1,0,0,5741.0,2101.633922658,8.655562860681009
0,0.207105185,68,0,0.4332118,3016.0,17,0,1,0,0.0,0,0,0,0,1,0,0,3016.0,1306.5667888,8.012018239159062
0,0.002956393,68,0,4100.0,0.0,9,0,2,0,0.0,1,1,0,0,1,0,1,0.0,0.0,0.0
0,0.423841852,69,0,0.479685096,11050.0,15,0,2,0,0.0,0,0,0,0,1,0,0,11050.0,5300.5203108,9.310276200588785
0,0.107475574,44,0,0.332037217,7200.0,6,0,2,0,2.0,0,0,0,1,1,0,0,2400.0,2390.6679624,8.881975184248867
0,0.12566434,51,0,0.205754853,15916.0,9,0,2,0,2.0,0,0,0,1,1,0,0,5305.333333333333,3274.794240348,9.675142999429854
0,0.026527773,48,0,0.128925198,3916.0,5,0,0,0,0.0,0,0,0,0,0,0,0,3916.0,504.871075368,8.27308133366583
0,0.461926792,43,0,3994.0,0.0,8,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.0,85,1,0.160279907,3000.0,5,0,0,0,0.0,0,0,1,0,0,0,0,3000.0,480.839721,8.006700845440367
0,0.554791781,67,0,0.237529163,9000.0,10,0,2,0,1.0,0,0,0,1,1,0,0,4500.0,2137.762467,9.105090961257083
0,0.470629273,41,0,0.357903759,8166.0,10,0,2,0,3.0,0,0,0,1,1,0,0,2041.5,2922.642095994,9.007856923358275
0,0.318409066,30,0,0.170164918,2667.0,8,0,0,0,0.0,0,0,0,0,0,0,0,2667.0,453.829836306,7.889084407035514
1,0.93006993,27,0,0.103158737,2500.0,4,0,0,0,0.0,0,0,0,0,0,0,0,2500.0,257.8968425,7.824445930877619
1,0.9999999,30,0,0.158273381,2779.0,1,0,0,0,1.0,0,0,0,1,0,0,0,1389.5,439.841725799,7.930206206684683
0,0.002140767,66,0,0.010830325,3600.0,24,0,0,0,0.0,0,0,0,0,0,0,0,3600.0,38.98917,8.188966863648876
0,0.006091119,85,0,0.029616227,10500.0,17,0,0,0,0.0,0,0,0,0,0,0,0,10500.0,310.9703835,9.259225769705994
0,0.619818027,59,0,0.375466191,12333.0,14,0,1,0,0.0,0,0,0,0,1,0,0,12333.0,4630.624533603,9.42011495555144
0,0.039289993,62,0,0.59133258,7083.0,10,0,2,0,0.0,0,0,0,0,1,0,0,7083.0,4188.40866414,8.865593998902725
0,0.003032193,53,0,5.967504062,8000.0,58,0,54,0,0.0,0,0,0,0,1,0,1,8000.0,47740.032496,8.987321812850125
0,0.394152117,40,0,0.187106641,17000.0,6,0,2,0,3.0,0,0,0,1,1,0,0,4250.0,3180.812897,9.741027444837728
0,0.0,37,1,0.4124,4999.0,20,0,1,1,2.0,0,0,2,1,1,0,0,1666.3333333333333,2061.5876,8.517193191416238
0,0.002149946,40,0,0.000253133,7900.0,2,0,0,0,2.0,0,0,0,1,0,0,0,2633.333333333333,1.9997507,8.974744612722734
0,0.030047315,53,0,3931.0,0.0,5,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.263329535,32,0,1244.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.0,42,0,0.107508449,20416.0,7,0,2,0,4.0,0,0,0,1,1,0,0,4083.2,2194.892494784,9.9241231661362
0,0.07488058,49,0,0.649739982,6537.0,11,0,1,0,3.0,0,0,0,1,1,0,0,1634.25,4247.350262334,8.785386587284156
0,0.0,60,0,0.0,7391.0,3,0,0,0,0.0,0,0,0,0,0,0,0,7391.0,0.0,8.90815361332152
0,0.29471579,56,0,0.592055382,12133.0,11,0,4,0,0.0,0,0,0,0,1,0,0,12133.0,7183.407949805999,9.403766708502244
0,0.08695952,46,0,0.849651903,6750.0,7,0,1,0,2.0,0,0,0,1,1,0,0,2250.0,5735.15034525,8.81744592104187
0,0.230993921,38,0,0.317357239,14166.0,9,0,2,0,8.0,0,0,0,1,1,0,0,1574.0,4495.682647674,9.55867059537935
0,0.037602388,43,0,0.923970433,10416.0,14,0,3,0,3.0,0,0,0,1,1,0,0,2604.0,9624.076030128,9.251194365984448
0,0.035964211,63,0,55.0,0.0,5,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.706505117,71,1,0.216924911,3355.0,8,0,0,0,0.0,0,0,1,0,0,0,0,3355.0,727.783076405,8.118505067587098
0,0.066286186,38,0,0.187007496,15608.0,20,0,1,0,0.0,0,0,0,0,1,0,0,15608.0,2918.812997568,9.655602949958412
0,0.248343216,57,1,1072.0,0.0,7,0,2,0,0.0,1,0,1,0,1,0,1,0.0,0.0,0.0
0,0.874765654,37,0,0.20345153,7416.0,4,0,0,0,2.0,0,0,0,1,0,0,0,2472.0,1508.79654648,8.911529941736559
0,0.101285958,63,1,0.389269991,9766.0,19,0,1,0,1.0,0,0,1,1,1,0,0,4883.0,3801.610732106,9.186764635447478
0,0.8911473,53,0,0.445082468,8184.0,10,0,1,0,4.0,0,0,0,1,1,0,0,1636.8,3642.554918112,9.010058489805235
0,0.0,69,0,0.394467601,7916.0,12,0,2,0,1.0,0,0,0,1,1,0,0,3958.0,3122.605529516,8.976767625171433
0,0.62540801,37,1,0.753042233,4190.0,15,0,1,0,2.0,0,0,1,1,1,0,0,1396.6666666666667,3155.24695627,8.340694647925071
0,0.9999999,39,2,0.458314954,6800.0,10,0,1,0,1.0,0,0,2,1,1,0,0,3400.0,3116.5416872,8.824824939175638
0,0.146961773,72,0,0.016706444,9636.0,16,0,0,0,0.0,0,0,0,0,0,0,0,9636.0,160.983294384,9.173365135851288
1,0.9999999,41,1,0.0,5500.0,1,0,0,2,0.0,0,0,3,0,0,0,0,5500.0,0.0,8.612685172875459
0,0.0,52,0,0.45581273,3801.0,8,0,1,0,2.0,0,0,0,1,1,0,0,1267.0,1732.54418673,8.243282523048375
1,0.012715073,52,0,0.145931718,12916.0,12,0,2,1,0.0,0,0,1,0,1,0,0,12916.0,1884.854069688,9.466299552232016
0,0.480728915,26,1,0.031774366,2800.0,2,0,0,0,0.0,0,0,1,0,0,0,0,2800.0,88.9682248,7.937731775260109
0,0.9999999,33,0,0.31441048,3434.0,8,0,1,0,1.0,0,0,0,1,1,0,0,1717.0,1079.68558832,8.14177220465645
0,0.02800345,41,0,0.464863903,5620.0,12,0,2,0,3.0,0,0,0,1,1,0,0,1405.0,2612.53513486,8.634264863002075
0,0.548471224,61,0,0.693238621,3800.0,14,0,2,0,0.0,0,0,0,0,1,0,0,3800.0,2634.3067598,8.24301946898925
0,0.853691051,49,0,0.184938354,3000.0,3,0,0,0,3.0,0,0,0,1,0,0,0,750.0,554.815062,8.006700845440367
1,0.389536821,85,1,239.0,0.0,2,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0.0,0.0
0,0.36680726,45,0,0.053571429,4311.0,5,0,0,0,0.0,0,0,0,0,0,0,0,4311.0,230.946430419,8.369157112588834
0,0.002208866,79,0,0.291435068,7915.0,16,0,1,0,0.0,0,0,0,0,1,0,0,7915.0,2306.70856322,8.976641306722456
0,0.002679893,50,0,0.597973874,3750.0,8,0,2,0,0.0,0,0,0,0,1,0,0,3750.0,2242.4020275000003,8.229777750081887
0,0.302832814,34,0,0.127881276,6333.0,11,0,0,0,0.0,0,0,0,0,0,0,0,6333.0,809.8721209079999,8.753687227098585
0,0.504578727,49,0,0.437522725,8250.0,14,0,1,0,2.0,0,0,0,1,1,0,0,2750.0,3609.56248125,9.018089684104345
0,0.924840733,81,0,1886.0,0.0,17,0,0,0,1.0,1,0,0,1,0,0,1,0.0,0.0,0.0
0,0.189067022,47,0,0.184366657,13483.0,5,0,1,0,2.0,0,0,0,1,1,0,0,4494.333333333333,2485.815636331,9.50925907635395
0,0.134254553,48,0,0.646844384,4388.0,9,0,3,0,3.0,0,0,0,1,1,0,0,1097.0,2838.353156992,8.386856689688234
0,0.137119036,62,0,0.346884372,3000.0,4,0,1,0,0.0,0,0,0,0,1,0,0,3000.0,1040.653116,8.006700845440367
0,0.919981339,41,0,0.730926907,10000.0,15,0,3,0,0.0,0,0,0,0,1,0,0,10000.0,7309.269069999999,9.210440366976515
0,0.91747767,49,0,0.39894783,2280.0,5,0,0,0,0.0,0,0,0,0,0,0,0,2280.0,909.6010524,7.732369222284388
0,0.941718449,66,0,1.033251232,2435.0,8,0,1,0,0.0,0,0,0,0,1,0,1,2435.0,2515.96674992,7.798112628829788
0,0.9999999,23,0,33.0,0.0,2,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.955679098,56,1,0.155869059,7300.0,8,0,0,0,0.0,0,0,1,0,0,0,0,7300.0,1137.8441307,8.895766604056085
0,0.9999999,28,0,0.965574681,1800.0,4,1,1,0,0.0,0,0,1,0,1,0,0,1800.0,1738.0344258,7.496097345175956
0,0.002410133,33,0,1071.0,0.0,6,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.052123524,61,0,777.0,0.0,14,0,2,0,0.0,0,0,0,0,1,0,1,0.0,0.0,0.0
0,0.575069171,47,0,0.244964616,5510.0,4,0,1,0,3.0,0,0,0,1,1,0,0,1377.5,1349.75503416,8.614501373883236
0,0.319201393,74,0,2823.0,0.0,15,0,2,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.52568426,30,1,637.0,0.0,11,0,0,0,0.0,1,0,1,0,0,0,1,0.0,0.0,0.0
0,0.320812359,48,0,5589.0,0.0,23,0,2,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.439728919,33,0,0.092298648,1700.0,4,0,0,0,0.0,0,0,0,0,0,0,0,1700.0,156.9077016,7.438971592395862
0,0.499529453,52,0,2487.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.061062386,44,0,0.318266542,8583.0,7,0,2,0,3.0,0,0,0,1,1,0,0,2145.75,2731.681729986,9.057655284310536
0,0.005116041,34,0,0.309272626,1800.0,3,0,0,0,2.0,0,0,0,1,0,0,0,600.0,556.6907268,7.496097345175956
0,0.000367813,85,0,2103.0,0.0,14,0,2,1,0.0,1,0,1,0,1,0,1,0.0,0.0,0.0
0,0.071924756,51,0,0.76407864,3000.0,21,0,2,0,0.0,0,0,0,0,1,0,0,3000.0,2292.23592,8.006700845440367
0,0.051722571,42,0,0.008495752,2000.0,2,0,0,0,0.0,0,0,0,0,0,0,0,2000.0,16.991504000000003,7.601402334583733
0,0.551229918,73,0,0.322100313,2551.0,3,0,1,0,0.0,0,0,0,0,1,0,0,2551.0,821.677898463,7.844632644464681
0,0.345388936,32,0,0.409167267,8333.0,13,0,1,0,1.0,0,0,0,1,1,0,0,4166.5,3409.590835911,9.0280988119824
0,0.142438114,50,0,0.451729028,9166.0,9,0,1,0,1.0,0,0,0,1,1,0,0,4583.0,4140.548270648,9.123365357961776
0,0.191067125,65,0,1007.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.281710852,45,0,0.259942235,4500.0,6,0,2,0,2.0,0,0,0,1,1,0,0,1500.0,1169.7400575,8.412054873292933
0,0.129677406,64,0,0.28420557,14865.0,11,0,2,0,2.0,0,0,0,1,1,0,0,4955.0,4224.715798050001,9.60683200528524
0,0.445776505,63,1,0.405909566,6700.0,25,0,1,0,0.0,0,0,1,0,1,0,0,6700.0,2719.5940922,8.81001204797317
1,0.048922996,47,1,0.365775615,15000.0,11,0,2,0,1.0,0,0,1,1,1,0,0,7500.0,5486.634225,9.61587214452889
0,0.821363449,56,5,0.311220889,2833.0,5,0,0,0,0.0,0,0,5,0,0,0,0,2833.0,881.688778537,7.949444420250626
1,0.0,29,0,0.468862841,18000.0,12,0,5,0,0.0,0,0,0,0,1,0,0,18000.0,8439.531138,9.798182590890704
0,0.501138391,47,5,0.56737425,4333.0,8,0,1,0,2.0,0,0,5,1,1,0,0,1444.3333333333333,2458.43262525,8.374246182096304
0,0.105776627,59,0,4.261477046,500.0,5,0,1,0,1.0,0,0,0,1,1,0,1,250.0,2130.7385230000004,6.2166061010848646
0,0.040153962,58,0,0.104973894,10916.0,8,0,2,0,1.0,0,0,0,1,1,0,0,5458.0,1145.895026904,9.29807648628027
0,0.035503936,64,0,0.098535286,750.0,5,0,0,0,0.0,0,0,0,0,0,0,0,750.0,73.9014645,6.621405651764134
0,0.109792057,38,0,0.246546672,7166.0,9,0,1,0,1.0,0,0,0,1,1,0,0,3583.0,1766.753451552,8.877242435993919
0,0.016463331,50,0,0.068149096,6250.0,6,0,1,0,0.0,0,0,0,0,1,0,0,6250.0,425.93185000000005,8.740496729931813
0,0.850296407,47,0,0.799391256,3613.0,7,0,1,0,0.0,0,0,0,0,1,0,0,3613.0,2888.200607928,8.192570471152173
0,0.051140879,32,0,0.136183417,5800.0,14,0,0,0,0.0,0,0,0,0,0,0,0,5800.0,789.8638186000001,8.665785595466064
0,0.416097416,56,0,0.663326653,3991.0,12,1,1,0,0.0,0,0,1,0,1,0,0,3991.0,2647.336672123,8.292047637431354
0,0.9999999,24,0,0.001261034,792.0,1,0,0,0,0.0,0,0,0,0,0,0,0,792.0,0.998738928,6.675823221634848
0,0.105289942,56,0,0.431433469,9333.0,15,0,2,0,1.0,0,0,0,1,1,0,0,4666.5,4026.568566177,9.14141892650976
0,0.042092279,57,0,0.061964941,7358.0,8,0,1,0,2.0,0,0,0,1,1,0,0,2452.6666666666665,455.938035878,8.903679332926599
0,0.109245168,68,0,0.286839145,8000.0,28,0,1,0,0.0,0,0,0,0,1,0,0,8000.0,2294.71316,8.987321812850125
0,0.675961326,49,0,0.249753208,10129.0,13,0,1,0,1.0,0,0,0,1,1,0,0,5064.5,2529.7502438320003,9.22325659724273
0,0.936843438,29,1,0.088364654,2500.0,3,1,0,0,1.0,0,0,2,1,0,0,0,1250.0,220.911635,7.824445930877619
0,0.028433658,78,0,0.018717642,2510.0,9,0,0,0,0.0,0,0,0,0,0,0,0,2510.0,46.98128142,7.828436359157585
0,0.244204241,62,1,0.355317645,9900.0,12,0,2,0,0.0,0,0,1,0,1,0,0,9900.0,3517.6446855000004,9.200391041122517
0,0.033056879,60,0,0.105357601,3900.0,7,0,0,0,1.0,0,0,0,1,0,0,0,1950.0,410.8946439,8.268988209506656
0,0.9999999,32,1,0.099484536,3879.0,2,15,0,0,3.0,0,0,16,1,0,0,0,969.75,385.900515144,8.263590432617319
0,0.019166341,64,0,33.0,0.0,10,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.678676471,51,2,0.138715321,4000.0,5,0,0,0,0.0,0,0,2,0,0,0,0,4000.0,554.861284,8.294299608857235
1,0.9999999,39,1,0.20853565,3912.0,3,1,0,0,2.0,0,0,2,1,0,0,0,1304.0,815.7914628,8.272059622210412
0,0.453872079,49,0,0.427982234,3151.0,6,0,1,0,0.0,0,0,0,0,1,0,0,3151.0,1348.572019334,8.05579245097777
0,0.971337155,38,1,0.451034011,5850.0,4,0,2,0,1.0,0,0,1,1,1,0,0,2925.0,2638.54896435,8.674367865788236
0,0.001156773,40,0,0.037994572,7000.0,4,0,0,0,2.0,0,0,0,1,0,0,0,2333.333333333333,265.962004,8.853808274977197
0,0.207107988,74,0,0.636558372,2800.0,12,0,1,1,0.0,0,0,1,0,1,0,0,2800.0,1782.3634416,7.937731775260109
0,0.011049724,86,0,0.003249188,4000.0,1,0,0,0,0.0,0,0,0,0,0,0,0,4000.0,12.996752,8.294299608857235
0,0.771352143,55,3,0.250132392,5664.0,10,0,1,0,0.0,0,0,3,0,1,0,0,5664.0,1416.7498682879998,8.642062173462106
0,0.788011157,36,0,0.258359873,5023.0,6,0,0,0,2.0,0,0,0,1,0,0,0,1674.3333333333333,1297.741642079,8.521981708148035
0,0.061957907,68,1,2028.0,0.0,11,0,1,1,0.0,1,0,2,0,1,0,1,0.0,0.0,0.0
0,0.029839204,49,0,0.292723912,5950.0,8,0,3,0,0.0,0,0,0,0,1,0,0,5950.0,1741.7072764,8.691314551644853
0,0.402105877,51,0,0.563067018,3416.0,15,0,1,0,0.0,0,0,0,0,1,0,0,3416.0,1923.436933488,8.136518252115291
0,0.590160656,35,0,0.304391721,1980.0,9,0,0,1,1.0,0,0,1,1,0,0,0,990.0,602.69560758,7.591357046698551
0,0.040250379,50,0,0.157377259,15662.0,14,0,1,0,4.0,0,0,0,1,1,0,0,3132.4,2464.842630458,9.659056522078664
0,0.637362002,48,0,0.203908937,18316.0,17,0,1,1,3.0,0,0,1,1,1,0,0,4579.0,3734.796090092,9.815584869360215
0,0.025902054,55,0,0.618809632,2200.0,8,0,2,0,0.0,0,0,0,0,1,0,0,2200.0,1361.3811904000002,7.696667081526462
0,0.0,42,1,0.52014652,7916.0,7,0,2,0,0.0,0,0,1,0,1,0,0,7916.0,4117.47985232,8.976767625171433
0,0.373404485,39,0,0.251612903,5114.0,8,0,0,0,0.0,0,0,0,0,0,0,0,5114.0,1286.748385942,8.539932678385727
1,0.9999999,64,6,967.0,0.0,7,3,0,2,0.0,1,0,11,0,0,0,1,0.0,0.0,0.0
0,0.439051743,45,0,0.724076281,1677.0,10,0,1,0,0.0,0,0,0,0,1,0,0,1677.0,1214.275923237,7.425357887027151
0,0.296550916,43,1,0.502199707,7500.0,10,0,1,0,3.0,0,0,1,1,1,0,0,1875.0,3766.497802500001,8.922791623969637
1,0.556387748,35,0,0.328483085,2748.0,6,0,0,0,0.0,0,0,0,0,0,0,0,2748.0,902.67151758,7.918992488165245
0,0.0,68,0,0.210322419,8001.0,7,0,2,0,1.0,0,0,0,1,1,0,0,4000.5,1682.789674419,8.98744678941718
0,0.002277715,54,0,0.376871451,5810.0,8,0,1,0,2.0,0,0,0,1,1,0,0,1936.6666666666667,2189.6231303100003,8.667507952075105
0,0.108516812,60,0,0.385604113,3500.0,18,0,1,0,0.0,0,0,0,0,1,0,0,3500.0,1349.6143955,8.160803920954665
0,0.982403519,28,0,0.082209173,6300.0,5,0,0,0,1.0,0,0,0,1,0,0,0,3150.0,517.9177899,8.748463629942055
0,0.322846168,36,1,0.092886537,1700.0,4,0,0,0,0.0,0,0,1,0,0,0,0,1700.0,157.90711290000002,7.438971592395862
0,0.080116105,56,0,0.259635748,14165.0,10,0,2,0,3.0,0,0,0,1,1,0,0,3541.25,3677.74037042,9.558600006313569
0,0.102191606,39,0,1277.0,0.0,7,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.002111625,65,0,5.0,1.1293345264366037,6,0,0,0,0.0,1,0,0,0,0,0,1,1.1293345264366037,5.6466726321830185,0.755809502002253
0,0.845474614,26,0,0.089638622,7083.0,5,1,0,0,0.0,0,0,1,0,0,0,0,7083.0,634.9103596260001,8.865593998902725
0,0.376322876,58,0,0.483471394,12916.0,13,0,3,0,2.0,0,0,0,1,1,0,0,4305.333333333333,6244.516524904,9.466299552232016
0,0.164856143,44,0,0.317585302,8000.0,5,0,2,0,1.0,0,0,0,1,1,0,0,4000.0,2540.682416,8.987321812850125
0,0.424343772,52,0,0.644101685,3500.0,8,0,1,0,2.0,0,0,0,1,1,0,0,1166.6666666666667,2254.3558975,8.160803920954665
0,0.050632329,68,0,0.145054607,6500.0,12,0,1,0,0.0,0,0,0,0,1,0,0,6500.0,942.8549455,8.77971129020447
0,0.195207639,57,2,0.622343908,16800.0,12,0,4,0,0.0,0,0,2,0,1,0,0,16800.0,10455.3776544,9.729193687429404
0,0.038768447,52,0,3673.0,0.0,20,0,6,0,2.0,1,0,0,1,1,0,1,0.0,0.0,0.0
0,0.05158102,33,0,0.537538629,5500.0,11,0,2,1,0.0,0,0,1,0,1,0,0,5500.0,2956.4624595000005,8.612685172875459
0,0.020804785,66,0,89.0,0.0,16,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.208577706,38,0,0.878024395,5000.0,9,0,2,0,0.0,0,0,0,0,1,0,0,5000.0,4390.121975,8.517393171418904
0,0.160166949,78,0,0.143603133,765.0,2,0,0,0,0.0,0,0,0,0,0,0,0,765.0,109.856396745,6.641182169740591
0,0.845022894,69,0,0.584631095,11750.0,15,0,2,0,0.0,0,0,0,0,1,0,0,11750.0,6869.41536625,9.37169362233394
0,0.009050906,48,0,2153.0,0.0,14,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.020466981,36,0,0.224367816,4349.0,9,0,1,0,0.0,0,0,0,0,1,0,0,4349.0,975.775631784,8.37793112408273
0,0.363808773,44,0,0.214143709,3520.0,7,0,0,0,2.0,0,0,0,1,0,0,0,1173.3333333333333,753.7858556799999,8.166500319155052
0,0.839859553,48,0,0.329844413,3534.0,9,0,2,0,1.0,0,0,0,1,1,0,0,1767.0,1165.670155542,8.170468578330674
0,0.53019797,62,0,0.281487405,2500.0,7,0,0,0,0.0,0,0,0,0,0,0,0,2500.0,703.7185125000001,7.824445930877619
0,0.9999999,45,0,160.0,0.0,3,0,0,0,0.0,1,0,0,0,0,0,1,0.0,0.0,0.0
0,0.120658954,60,0,0.082491751,10000.0,8,0,0,0,0.0,0,0,0,0,0,0,0,10000.0,824.91751,9.210440366976515
0,0.000579387,63,0,0.0,3840.419654374872,4,0,0,0,0.0,1,1,0,0,0,0,0,3840.419654374872,0.0,8.253597278919075
0,0.004750006,70,0,1578.0,0.0,6,0,1,0,0.0,1,0,0,0,1,0,1,0.0,0.0,0.0
0,0.177941973,89,0,0.04469794,8590.0,13,0,0,1,0.0,0,0,1,0,0,0,0,8590.0,383.9553046,9.058470422638056
0,0.309297495,46,0,0.379910685,15450.0,22,0,2,0,3.0,0,0,0,1,1,0,0,3862.5,5869.620083250001,9.64542900515042
